Date,Temp,Hum,Batt
01/29/2019 23:10:00,    12.14 ,    62.00 ,   100.00 
01/29/2019 23:20:00,    12.20 ,    62.00 ,   100.00 
01/29/2019 23:30:00,    12.15 ,    62.00 ,   100.00 
01/29/2019 23:40:00,    12.10 ,    62.40 ,   100.00 
01/29/2019 23:50:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 00:00:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 00:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 00:20:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 00:30:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 00:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 00:50:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 01:00:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 01:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 01:20:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 01:30:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 01:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 01:50:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 02:00:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 02:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 02:20:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 02:30:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 02:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 02:50:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 03:00:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 03:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 03:20:00,    12.08 ,    63.00 ,   100.00 
01/30/2019 03:30:00,    12.07 ,    63.00 ,   100.00 
01/30/2019 03:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 03:50:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 04:00:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 04:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 04:20:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 04:30:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 04:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 04:50:00,    12.07 ,    63.00 ,   100.00 
01/30/2019 05:00:00,    12.06 ,    63.00 ,   100.00 
01/30/2019 05:10:00,    12.07 ,    63.00 ,   100.00 
01/30/2019 05:20:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 05:30:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 05:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 05:50:00,    12.08 ,    63.00 ,   100.00 
01/30/2019 06:00:00,    12.07 ,    63.00 ,   100.00 
01/30/2019 06:10:00,    12.04 ,    63.00 ,   100.00 
01/30/2019 06:20:00,    12.05 ,    63.00 ,   100.00 
01/30/2019 06:30:00,    12.01 ,    63.00 ,   100.00 
01/30/2019 06:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 06:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 07:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 07:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 07:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 07:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 07:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 07:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 08:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 08:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 08:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 08:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 08:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 08:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 09:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 09:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 09:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 09:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 09:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 09:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 10:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 10:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 10:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 10:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 10:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 10:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 11:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 11:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 11:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 11:30:00,    12.00 ,    62.07 ,   100.00 
01/30/2019 11:40:00,    12.00 ,    62.00 ,   100.00 
01/30/2019 11:50:00,    12.00 ,    62.71 ,   100.00 
01/30/2019 12:00:00,    12.00 ,    62.45 ,   100.00 
01/30/2019 12:10:00,    12.00 ,    62.51 ,   100.00 
01/30/2019 12:20:00,    11.94 ,    62.38 ,   100.00 
01/30/2019 12:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 12:40:00,    12.00 ,    62.45 ,   100.00 
01/30/2019 12:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 13:00:00,    12.00 ,    62.50 ,   100.00 
01/30/2019 13:10:00,    12.00 ,    62.95 ,   100.00 
01/30/2019 13:20:00,    12.00 ,    62.16 ,   100.00 
01/30/2019 13:30:00,    12.00 ,    62.73 ,   100.00 
01/30/2019 13:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 13:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 14:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 14:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 14:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 14:30:00,    12.06 ,    63.00 ,   100.00 
01/30/2019 14:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 14:50:00,    12.06 ,    63.00 ,   100.00 
01/30/2019 15:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 15:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 15:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 15:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 15:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 15:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 16:00:00,    12.02 ,    63.00 ,   100.00 
01/30/2019 16:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 16:20:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 16:30:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 16:40:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 16:50:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 17:00:00,    12.09 ,    63.00 ,   100.00 
01/30/2019 17:10:00,    12.05 ,    63.00 ,   100.00 
01/30/2019 17:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 17:30:00,    12.09 ,    63.00 ,   100.00 
01/30/2019 17:40:00,    12.08 ,    63.00 ,   100.00 
01/30/2019 17:50:00,    12.06 ,    63.00 ,   100.00 
01/30/2019 18:00:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 18:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 18:20:00,    12.07 ,    63.00 ,   100.00 
01/30/2019 18:30:00,    12.06 ,    63.00 ,   100.00 
01/30/2019 18:40:00,    12.07 ,    63.55 ,   100.00 
01/30/2019 18:50:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 19:00:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 19:10:00,    12.10 ,    63.00 ,   100.00 
01/30/2019 19:20:00,    12.02 ,    63.00 ,   100.00 
01/30/2019 19:30:00,    12.07 ,    63.55 ,   100.00 
01/30/2019 19:40:00,    12.10 ,    63.55 ,   100.00 
01/30/2019 19:50:00,    12.00 ,    63.01 ,   100.00 
01/30/2019 20:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 20:10:00,    12.02 ,    63.00 ,   100.00 
01/30/2019 20:20:00,    12.03 ,    63.00 ,   100.00 
01/30/2019 20:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 20:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 20:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 21:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 21:10:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 21:20:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 21:30:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 21:40:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 21:50:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 22:00:00,    12.00 ,    63.00 ,   100.00 
01/30/2019 22:10:00,    12.06 ,    63.55 ,   100.00 
01/30/2019 22:20:00,    12.10 ,    62.54 ,   100.00 
01/30/2019 22:30:00,    12.13 ,    61.10 ,   100.00 
01/30/2019 22:40:00,    12.12 ,    60.76 ,   100.00 
01/30/2019 22:50:00,    12.10 ,    60.69 ,   100.00 
01/30/2019 23:00:00,    12.10 ,    61.00 ,   100.00 
01/30/2019 23:10:00,    12.10 ,    61.47 ,   100.00 
01/30/2019 23:20:00,    12.06 ,    62.00 ,   100.00 
01/30/2019 23:30:00,    12.06 ,    62.00 ,   100.00 
01/30/2019 23:40:00,    12.06 ,    62.00 ,   100.00 
01/30/2019 23:50:00,    12.06 ,    62.00 ,   100.00 
01/31/2019 00:00:00,    12.00 ,    62.00 ,   100.00 
01/31/2019 00:10:00,    12.00 ,    62.00 ,   100.00 
01/31/2019 00:20:00,    12.00 ,    62.00 ,   100.00 
01/31/2019 00:30:00,    11.99 ,    62.00 ,   100.00 
01/31/2019 00:40:00,    11.96 ,    62.00 ,   100.00 
01/31/2019 00:50:00,    12.00 ,    62.00 ,   100.00 
01/31/2019 01:00:00,    12.00 ,    62.00 ,   100.00 
01/31/2019 01:10:00,    11.94 ,    62.00 ,   100.00 
01/31/2019 01:20:00,    11.99 ,    62.00 ,   100.00 
01/31/2019 01:30:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 01:40:00,    11.95 ,    62.00 ,   100.00 
01/31/2019 01:50:00,    12.00 ,    62.00 ,   100.00 
01/31/2019 02:00:00,    11.92 ,    62.00 ,   100.00 
01/31/2019 02:10:00,    11.92 ,    62.00 ,   100.00 
01/31/2019 02:20:00,    11.94 ,    62.00 ,   100.00 
01/31/2019 02:30:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 02:40:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 02:50:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 03:00:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 03:10:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 03:20:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 03:30:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 03:40:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 03:50:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 04:00:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 04:10:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 04:20:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 04:30:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 04:40:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 04:50:00,    11.84 ,    62.00 ,   100.00 
01/31/2019 05:00:00,    11.85 ,    62.00 ,   100.00 
01/31/2019 05:10:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 05:20:00,    11.90 ,    62.00 ,   100.00 
01/31/2019 05:30:00,    11.88 ,    62.00 ,   100.00 
01/31/2019 05:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 05:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 06:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 06:10:00,    11.86 ,    62.00 ,   100.00 
01/31/2019 06:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 06:30:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 06:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 06:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 07:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 07:10:00,    11.86 ,    62.00 ,   100.00 
01/31/2019 07:20:00,    11.85 ,    62.00 ,   100.00 
01/31/2019 07:30:00,    11.85 ,    62.00 ,   100.00 
01/31/2019 07:40:00,    11.84 ,    62.00 ,   100.00 
01/31/2019 07:50:00,    11.84 ,    62.00 ,   100.00 
01/31/2019 08:00:00,    11.88 ,    62.00 ,   100.00 
01/31/2019 08:10:00,    11.86 ,    62.00 ,   100.00 
01/31/2019 08:20:00,    11.85 ,    62.00 ,   100.00 
01/31/2019 08:30:00,    11.86 ,    62.00 ,   100.00 
01/31/2019 08:40:00,    11.83 ,    62.00 ,   100.00 
01/31/2019 08:50:00,    11.84 ,    62.00 ,   100.00 
01/31/2019 09:00:00,    11.83 ,    62.00 ,   100.00 
01/31/2019 09:10:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 09:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 09:30:00,    11.86 ,    62.00 ,   100.00 
01/31/2019 09:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 09:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 10:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 10:10:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 10:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 10:30:00,    11.86 ,    62.00 ,   100.00 
01/31/2019 10:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 10:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 11:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 11:10:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 11:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 11:30:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 11:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 11:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 12:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 12:10:00,    11.80 ,    61.45 ,   100.00 
01/31/2019 12:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 12:30:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 12:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 12:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 13:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 13:10:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 13:20:00,    11.86 ,    62.00 ,   100.00 
01/31/2019 13:30:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 13:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 13:50:00,    11.82 ,    62.00 ,   100.00 
01/31/2019 14:00:00,    11.84 ,    62.00 ,   100.00 
01/31/2019 14:10:00,    11.84 ,    62.00 ,   100.00 
01/31/2019 14:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 14:30:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 14:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 14:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 15:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 15:10:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 15:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 15:30:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 15:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 15:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 16:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 16:10:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 16:20:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 16:30:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 16:40:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 16:50:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 17:00:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 17:10:00,    11.80 ,    62.00 ,   100.00 
01/31/2019 17:20:00,    11.80 ,    62.16 ,   100.00 
01/31/2019 17:30:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 17:40:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 17:50:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 18:00:00,    11.80 ,    62.16 ,   100.00 
01/31/2019 18:10:00,    11.80 ,    62.55 ,   100.00 
01/31/2019 18:20:00,    11.79 ,    62.62 ,   100.00 
01/31/2019 18:30:00,    11.75 ,    63.00 ,   100.00 
01/31/2019 18:40:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 18:50:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 19:00:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 19:10:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 19:20:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 19:30:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 19:40:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 19:50:00,    11.74 ,    63.00 ,   100.00 
01/31/2019 20:00:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 20:10:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 20:20:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 20:30:00,    11.71 ,    63.00 ,   100.00 
01/31/2019 20:40:00,    11.76 ,    63.00 ,   100.00 
01/31/2019 20:50:00,    11.76 ,    63.00 ,   100.00 
01/31/2019 21:00:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 21:10:00,    11.74 ,    63.00 ,   100.00 
01/31/2019 21:20:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 21:30:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 21:40:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 21:50:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 22:00:00,    11.80 ,    63.00 ,   100.00 
01/31/2019 22:10:00,    11.83 ,    62.68 ,   100.00 
01/31/2019 22:20:00,    11.93 ,    62.00 ,   100.00 
01/31/2019 22:30:00,    13.43 ,    56.77 ,   100.00 
01/31/2019 22:40:00,    13.54 ,    55.62 ,   100.00 
01/31/2019 22:50:00,    11.98 ,    61.81 ,   100.00 
01/31/2019 23:00:00,    11.71 ,    63.00 ,   100.00 
01/31/2019 23:10:00,    11.62 ,    63.77 ,   100.00 
01/31/2019 23:20:00,    11.60 ,    64.00 ,   100.00 
01/31/2019 23:30:00,    11.60 ,    64.00 ,   100.00 
01/31/2019 23:40:00,    11.60 ,    65.00 ,   100.00 
01/31/2019 23:50:00,    11.57 ,    65.00 ,   100.00 
02/01/2019 00:00:00,    11.56 ,    65.00 ,   100.00 
02/01/2019 00:10:00,    11.50 ,    65.00 ,   100.00 
02/01/2019 00:20:00,    11.50 ,    65.00 ,   100.00 
02/01/2019 00:30:00,    11.50 ,    65.00 ,   100.00 
02/01/2019 00:40:00,    11.50 ,    65.00 ,   100.00 
02/01/2019 00:50:00,    11.50 ,    65.00 ,   100.00 
02/01/2019 01:00:00,    11.50 ,    65.56 ,   100.00 
02/01/2019 01:10:00,    11.50 ,    65.00 ,   100.00 
02/01/2019 01:20:00,    11.50 ,    65.45 ,   100.00 
02/01/2019 01:30:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 01:40:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 01:50:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 02:00:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 02:10:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 02:20:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 02:30:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 02:40:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 02:50:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 03:00:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 03:10:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 03:20:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 03:30:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 03:40:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 03:50:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 04:00:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 04:10:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 04:20:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 04:30:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 04:40:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 04:50:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 05:00:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 05:10:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 05:20:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 05:30:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 05:40:00,    11.44 ,    66.00 ,   100.00 
02/01/2019 05:50:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 06:00:00,    11.48 ,    66.00 ,   100.00 
02/01/2019 06:10:00,    11.40 ,    66.06 ,   100.00 
02/01/2019 06:20:00,    11.45 ,    66.50 ,   100.00 
02/01/2019 06:30:00,    11.41 ,    66.00 ,   100.00 
02/01/2019 06:40:00,    11.40 ,    66.00 ,   100.00 
02/01/2019 06:50:00,    11.60 ,    64.93 ,   100.00 
02/01/2019 07:00:00,    12.02 ,    63.00 ,   100.00 
02/01/2019 07:10:00,    12.00 ,    63.00 ,   100.00 
02/01/2019 07:20:00,    11.67 ,    64.35 ,   100.00 
02/01/2019 07:30:00,    11.60 ,    65.29 ,   100.00 
02/01/2019 07:40:00,    11.64 ,    65.09 ,   100.00 
02/01/2019 07:50:00,    11.86 ,    64.00 ,   100.00 
02/01/2019 08:00:00,    11.80 ,    64.00 ,   100.00 
02/01/2019 08:10:00,    11.74 ,    64.00 ,   100.00 
02/01/2019 08:20:00,    11.80 ,    64.00 ,   100.00 
02/01/2019 08:30:00,    11.73 ,    64.19 ,   100.00 
02/01/2019 08:40:00,    11.64 ,    65.00 ,   100.00 
02/01/2019 08:50:00,    11.60 ,    65.52 ,   100.00 
02/01/2019 09:00:00,    11.60 ,    66.00 ,   100.00 
02/01/2019 09:10:00,    11.60 ,    66.00 ,   100.00 
02/01/2019 09:20:00,    11.53 ,    66.00 ,   100.00 
02/01/2019 09:30:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 09:40:00,    11.50 ,    66.00 ,   100.00 
02/01/2019 09:50:00,    11.50 ,    66.97 ,   100.00 
02/01/2019 10:00:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 10:10:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 10:20:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 10:30:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 10:40:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 10:50:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 11:00:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 11:10:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 11:20:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 11:30:00,    11.50 ,    67.00 ,   100.00 
02/01/2019 11:40:00,    11.50 ,    67.33 ,   100.00 
02/01/2019 11:50:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 12:00:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 12:10:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 12:20:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 12:30:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 12:40:00,    11.56 ,    68.00 ,   100.00 
02/01/2019 12:50:00,    11.57 ,    68.00 ,   100.00 
02/01/2019 13:00:00,    11.60 ,    68.00 ,   100.00 
02/01/2019 13:10:00,    11.55 ,    68.00 ,   100.00 
02/01/2019 13:20:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 13:30:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 13:40:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 13:50:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 14:00:00,    11.50 ,    68.00 ,   100.00 
02/01/2019 14:10:00,    11.53 ,    68.90 ,   100.00 
02/01/2019 14:20:00,    11.54 ,    68.44 ,   100.00 
02/01/2019 14:30:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 14:40:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 14:50:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 15:00:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 15:10:00,    11.60 ,    68.44 ,   100.00 
02/01/2019 15:20:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 15:30:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 15:40:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 15:50:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 16:00:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 16:10:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 16:20:00,    11.60 ,    69.00 ,   100.00 
02/01/2019 16:30:00,    11.60 ,    69.48 ,   100.00 
02/01/2019 16:40:00,    11.60 ,    70.00 ,   100.00 
02/01/2019 16:50:00,    11.60 ,    70.00 ,   100.00 
02/01/2019 17:00:00,    11.60 ,    70.00 ,   100.00 
02/01/2019 17:10:00,    11.60 ,    70.00 ,   100.00 
02/01/2019 17:20:00,    11.60 ,    70.00 ,   100.00 
02/01/2019 17:30:00,    11.60 ,    70.00 ,   100.00 
02/01/2019 17:40:00,    11.66 ,    70.00 ,   100.00 
02/01/2019 17:50:00,    11.62 ,    70.00 ,   100.00 
02/01/2019 18:00:00,    11.64 ,    70.00 ,   100.00 
02/01/2019 18:10:00,    11.70 ,    70.00 ,   100.00 
02/01/2019 18:20:00,    11.70 ,    70.00 ,   100.00 
02/01/2019 18:30:00,    11.81 ,    69.17 ,   100.00 
02/01/2019 18:40:00,    11.83 ,    69.00 ,   100.00 
02/01/2019 18:50:00,    11.80 ,    69.00 ,   100.00 
02/01/2019 19:00:00,    11.75 ,    69.00 ,   100.00 
02/01/2019 19:10:00,    11.76 ,    69.95 ,   100.00 
02/01/2019 19:20:00,    11.70 ,    70.00 ,   100.00 
02/01/2019 19:30:00,    11.82 ,    69.48 ,   100.00 
02/01/2019 19:40:00,    12.29 ,    66.32 ,   100.00 
02/01/2019 19:50:00,    12.50 ,    65.00 ,   100.00 
02/01/2019 20:00:00,    12.32 ,    65.40 ,   100.00 
02/01/2019 20:10:00,    12.17 ,    66.84 ,   100.00 
02/01/2019 20:20:00,    12.08 ,    67.73 ,   100.00 
02/01/2019 20:30:00,    12.00 ,    68.00 ,   100.00 
02/01/2019 20:40:00,    12.00 ,    68.00 ,   100.00 
02/01/2019 20:50:00,    12.14 ,    67.59 ,   100.00 
02/01/2019 21:00:00,    12.26 ,    66.44 ,   100.00 
02/01/2019 21:10:00,    12.13 ,    67.19 ,   100.00 
02/01/2019 21:20:00,    12.18 ,    67.19 ,   100.00 
02/01/2019 21:30:00,    12.18 ,    67.19 ,   100.00 
