Date,Temp,Hum,Batt
01/27/2019 15:00:00,    12.20 ,    84.00 ,   100.00 
01/27/2019 15:10:00,    12.19 ,    84.14 ,   100.00 
01/27/2019 15:20:00,    12.16 ,    84.49 ,   100.00 
01/27/2019 15:30:00,    12.25 ,    84.40 ,   100.00 
01/27/2019 15:40:00,    12.21 ,    84.00 ,   100.00 
01/27/2019 15:50:00,    12.46 ,    83.45 ,   100.00 
01/27/2019 16:00:00,    12.60 ,    83.00 ,   100.00 
01/27/2019 16:10:00,    12.50 ,    83.00 ,   100.00 
01/27/2019 16:20:00,    12.65 ,    83.00 ,   100.00 
01/27/2019 16:30:00,    12.61 ,    83.00 ,   100.00 
01/27/2019 16:40:00,    12.46 ,    83.00 ,   100.00 
01/27/2019 16:50:00,    12.31 ,    83.00 ,   100.00 
01/27/2019 17:00:00,    12.26 ,    83.89 ,   100.00 
01/27/2019 17:10:00,    12.20 ,    84.00 ,   100.00 
01/27/2019 17:20:00,    12.20 ,    84.00 ,   100.00 
01/27/2019 17:30:00,    12.17 ,    84.00 ,   100.00 
01/27/2019 17:40:00,    12.05 ,    84.00 ,   100.00 
01/27/2019 17:50:00,    12.10 ,    84.00 ,   100.00 
01/27/2019 18:00:00,    12.10 ,    84.00 ,   100.00 
01/27/2019 18:10:00,    12.12 ,    84.00 ,   100.00 
01/27/2019 18:20:00,    12.20 ,    84.00 ,   100.00 
01/27/2019 18:30:00,    12.28 ,    83.34 ,   100.00 
01/27/2019 18:40:00,    12.55 ,    82.88 ,   100.00 
01/27/2019 18:50:00,    12.90 ,    81.49 ,   100.00 
01/27/2019 19:00:00,    12.63 ,    82.07 ,   100.00 
01/27/2019 19:10:00,    12.50 ,    83.00 ,   100.00 
01/27/2019 19:20:00,    12.45 ,    83.00 ,   100.00 
01/27/2019 19:30:00,    12.40 ,    83.00 ,   100.00 
01/27/2019 19:40:00,    12.40 ,    83.00 ,   100.00 
01/27/2019 19:50:00,    12.40 ,    83.00 ,   100.00 
01/27/2019 20:00:00,    12.40 ,    83.00 ,   100.00 
01/27/2019 20:10:00,    12.44 ,    83.00 ,   100.00 
01/27/2019 20:20:00,    12.41 ,    83.00 ,   100.00 
01/27/2019 20:30:00,    12.31 ,    83.00 ,   100.00 
01/27/2019 20:40:00,    12.30 ,    83.00 ,   100.00 
01/27/2019 20:50:00,    12.41 ,    82.70 ,   100.00 
01/27/2019 21:00:00,    12.50 ,    82.00 ,   100.00 
01/27/2019 21:10:00,    12.35 ,    82.77 ,   100.00 
01/27/2019 21:20:00,    12.30 ,    83.00 ,   100.00 
01/27/2019 21:30:00,    12.23 ,    83.00 ,   100.00 
01/27/2019 21:40:00,    12.13 ,    83.00 ,   100.00 
01/27/2019 21:50:00,    12.08 ,    83.00 ,   100.00 
01/27/2019 22:00:00,    12.00 ,    83.00 ,   100.00 
01/27/2019 22:10:00,    12.31 ,    81.67 ,   100.00 
01/27/2019 22:20:00,    13.13 ,    78.82 ,   100.00 
01/27/2019 22:30:00,    13.30 ,    78.00 ,   100.00 
01/27/2019 22:40:00,    13.24 ,    78.05 ,   100.00 
01/27/2019 22:50:00,    12.65 ,    80.51 ,   100.00 
01/27/2019 23:00:00,    12.35 ,    81.49 ,   100.00 
01/27/2019 23:10:00,    12.16 ,    82.00 ,   100.00 
01/27/2019 23:20:00,    12.10 ,    82.95 ,   100.00 
01/27/2019 23:30:00,    12.10 ,    83.00 ,   100.00 
01/27/2019 23:40:00,    12.01 ,    83.00 ,   100.00 
01/27/2019 23:50:00,    12.00 ,    83.00 ,   100.00 
01/28/2019 00:00:00,    12.00 ,    83.00 ,   100.00 
01/28/2019 00:10:00,    12.00 ,    83.00 ,   100.00 
01/28/2019 00:20:00,    12.00 ,    83.00 ,   100.00 
01/28/2019 00:30:00,    12.00 ,    83.00 ,   100.00 
01/28/2019 00:40:00,    12.00 ,    83.00 ,   100.00 
01/28/2019 00:50:00,    12.00 ,    83.00 ,   100.00 
01/28/2019 01:00:00,    11.98 ,    83.00 ,   100.00 
01/28/2019 01:10:00,    11.92 ,    83.00 ,   100.00 
01/28/2019 01:20:00,    11.95 ,    83.00 ,   100.00 
01/28/2019 01:30:00,    11.94 ,    83.00 ,   100.00 
01/28/2019 01:40:00,    11.91 ,    83.00 ,   100.00 
01/28/2019 01:50:00,    11.94 ,    83.00 ,   100.00 
01/28/2019 02:00:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 02:10:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 02:20:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 02:30:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 02:40:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 02:50:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 03:00:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 03:10:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 03:20:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 03:30:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 03:40:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 03:50:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 04:00:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 04:10:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 04:20:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 04:30:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 04:40:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 04:50:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 05:00:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 05:10:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 05:20:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 05:30:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 05:40:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 05:50:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 06:00:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 06:10:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 06:20:00,    11.81 ,    83.00 ,   100.00 
01/28/2019 06:30:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 06:40:00,    11.89 ,    83.00 ,   100.00 
01/28/2019 06:50:00,    12.15 ,    81.82 ,   100.00 
01/28/2019 07:00:00,    12.83 ,    80.18 ,   100.00 
01/28/2019 07:10:00,    12.66 ,    80.28 ,   100.00 
01/28/2019 07:20:00,    12.22 ,    81.26 ,   100.00 
01/28/2019 07:30:00,    12.10 ,    82.00 ,   100.00 
01/28/2019 07:40:00,    12.21 ,    81.28 ,   100.00 
01/28/2019 07:50:00,    12.40 ,    81.00 ,   100.00 
01/28/2019 08:00:00,    12.32 ,    81.00 ,   100.00 
01/28/2019 08:10:00,    12.34 ,    81.00 ,   100.00 
01/28/2019 08:20:00,    12.43 ,    81.00 ,   100.00 
01/28/2019 08:30:00,    12.23 ,    81.00 ,   100.00 
01/28/2019 08:40:00,    12.09 ,    81.57 ,   100.00 
01/28/2019 08:50:00,    12.00 ,    82.00 ,   100.00 
01/28/2019 09:00:00,    12.00 ,    82.00 ,   100.00 
01/28/2019 09:10:00,    11.95 ,    82.49 ,   100.00 
01/28/2019 09:20:00,    11.90 ,    82.53 ,   100.00 
01/28/2019 09:30:00,    11.90 ,    82.00 ,   100.00 
01/28/2019 09:40:00,    11.90 ,    82.93 ,   100.00 
01/28/2019 09:50:00,    11.90 ,    82.09 ,   100.00 
01/28/2019 10:00:00,    11.90 ,    82.37 ,   100.00 
01/28/2019 10:10:00,    11.90 ,    83.00 ,   100.00 
01/28/2019 10:20:00,    11.90 ,    82.17 ,   100.00 
01/28/2019 10:30:00,    11.85 ,    82.80 ,   100.00 
01/28/2019 10:40:00,    11.85 ,    82.49 ,   100.00 
01/28/2019 10:50:00,    11.90 ,    82.25 ,   100.00 
01/28/2019 11:00:00,    11.83 ,    82.22 ,   100.00 
01/28/2019 11:10:00,    11.80 ,    82.49 ,   100.00 
01/28/2019 11:20:00,    11.87 ,    83.00 ,   100.00 
01/28/2019 11:30:00,    11.83 ,    83.00 ,   100.00 
01/28/2019 11:40:00,    11.80 ,    82.49 ,   100.00 
01/28/2019 11:50:00,    11.86 ,    83.00 ,   100.00 
01/28/2019 12:00:00,    11.84 ,    83.00 ,   100.00 
01/28/2019 12:10:00,    11.80 ,    82.49 ,   100.00 
01/28/2019 12:20:00,    11.85 ,    83.00 ,   100.00 
01/28/2019 12:30:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 12:40:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 12:50:00,    11.85 ,    83.00 ,   100.00 
01/28/2019 13:00:00,    11.81 ,    82.57 ,   100.00 
01/28/2019 13:10:00,    11.80 ,    82.92 ,   100.00 
01/28/2019 13:20:00,    11.84 ,    83.00 ,   100.00 
01/28/2019 13:30:00,    11.81 ,    83.00 ,   100.00 
01/28/2019 13:40:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 13:50:00,    11.85 ,    83.00 ,   100.00 
01/28/2019 14:00:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 14:10:00,    11.80 ,    82.75 ,   100.00 
01/28/2019 14:20:00,    11.80 ,    82.74 ,   100.00 
01/28/2019 14:30:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 14:40:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 14:50:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 15:00:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 15:10:00,    11.85 ,    83.00 ,   100.00 
01/28/2019 15:20:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 15:30:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 15:40:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 15:50:00,    11.80 ,    82.49 ,   100.00 
01/28/2019 16:00:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 16:10:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 16:20:00,    11.80 ,    82.56 ,   100.00 
01/28/2019 16:30:00,    11.80 ,    82.93 ,   100.00 
01/28/2019 16:40:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 16:50:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 17:00:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 17:10:00,    11.80 ,    82.69 ,   100.00 
01/28/2019 17:20:00,    11.80 ,    82.51 ,   100.00 
01/28/2019 17:30:00,    11.80 ,    82.78 ,   100.00 
01/28/2019 17:40:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 17:50:00,    11.80 ,    82.79 ,   100.00 
01/28/2019 18:00:00,    11.80 ,    82.51 ,   100.00 
01/28/2019 18:10:00,    11.80 ,    82.68 ,   100.00 
01/28/2019 18:20:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 18:30:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 18:40:00,    11.80 ,    82.91 ,   100.00 
01/28/2019 18:50:00,    11.80 ,    82.58 ,   100.00 
01/28/2019 19:00:00,    11.86 ,    82.96 ,   100.00 
01/28/2019 19:10:00,    12.10 ,    82.00 ,   100.00 
01/28/2019 19:20:00,    12.00 ,    82.00 ,   100.00 
01/28/2019 19:30:00,    11.90 ,    82.00 ,   100.00 
01/28/2019 19:40:00,    11.90 ,    82.00 ,   100.00 
01/28/2019 19:50:00,    11.90 ,    82.51 ,   100.00 
01/28/2019 20:00:00,    12.29 ,    81.60 ,   100.00 
01/28/2019 20:10:00,    12.43 ,    81.00 ,   100.00 
01/28/2019 20:20:00,    12.18 ,    81.35 ,   100.00 
01/28/2019 20:30:00,    12.02 ,    82.00 ,   100.00 
01/28/2019 20:40:00,    11.92 ,    82.00 ,   100.00 
01/28/2019 20:50:00,    11.90 ,    82.00 ,   100.00 
01/28/2019 21:00:00,    11.90 ,    82.25 ,   100.00 
01/28/2019 21:10:00,    11.83 ,    83.00 ,   100.00 
01/28/2019 21:20:00,    11.87 ,    83.00 ,   100.00 
01/28/2019 21:30:00,    11.83 ,    82.49 ,   100.00 
01/28/2019 21:40:00,    11.80 ,    82.49 ,   100.00 
01/28/2019 21:50:00,    11.85 ,    83.00 ,   100.00 
01/28/2019 22:00:00,    11.80 ,    83.00 ,   100.00 
01/28/2019 22:10:00,    12.21 ,    80.65 ,   100.00 
01/28/2019 22:20:00,    12.62 ,    78.39 ,   100.00 
01/28/2019 22:30:00,    12.85 ,    77.51 ,   100.00 
01/28/2019 22:40:00,    12.90 ,    77.00 ,   100.00 
01/28/2019 22:50:00,    12.46 ,    79.48 ,   100.00 
01/28/2019 23:00:00,    12.06 ,    80.97 ,   100.00 
01/28/2019 23:10:00,    11.91 ,    81.00 ,   100.00 
01/28/2019 23:20:00,    11.90 ,    81.51 ,   100.00 
01/28/2019 23:30:00,    11.90 ,    81.90 ,   100.00 
01/28/2019 23:40:00,    11.90 ,    82.00 ,   100.00 
01/28/2019 23:50:00,    11.90 ,    81.67 ,   100.00 
01/29/2019 00:00:00,    11.90 ,    81.82 ,   100.00 
01/29/2019 00:10:00,    11.90 ,    82.00 ,   100.00 
01/29/2019 00:20:00,    11.87 ,    82.00 ,   100.00 
01/29/2019 00:30:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 00:40:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 00:50:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 01:00:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 01:10:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 01:20:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 01:30:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 01:40:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 01:50:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 02:00:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 02:10:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 02:20:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 02:30:00,    11.75 ,    82.00 ,   100.00 
01/29/2019 02:40:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 02:50:00,    11.80 ,    82.00 ,   100.00 
01/29/2019 03:00:00,    11.76 ,    82.00 ,   100.00 
01/29/2019 03:10:00,    11.79 ,    82.00 ,   100.00 
01/29/2019 03:20:00,    11.72 ,    82.00 ,   100.00 
01/29/2019 03:30:00,    11.70 ,    82.00 ,   100.00 
01/29/2019 03:40:00,    11.73 ,    82.00 ,   100.00 
01/29/2019 03:50:00,    11.72 ,    82.00 ,   100.00 
01/29/2019 04:00:00,    11.72 ,    81.49 ,   100.00 
01/29/2019 04:10:00,    11.80 ,    81.49 ,   100.00 
01/29/2019 04:20:00,    11.73 ,    81.32 ,   100.00 
01/29/2019 04:30:00,    11.70 ,    81.66 ,   100.00 
01/29/2019 04:40:00,    11.70 ,    81.88 ,   100.00 
01/29/2019 04:50:00,    11.70 ,    81.51 ,   100.00 
01/29/2019 05:00:00,    11.70 ,    81.51 ,   100.00 
01/29/2019 05:10:00,    11.70 ,    81.05 ,   100.00 
01/29/2019 05:20:00,    11.70 ,    81.47 ,   100.00 
01/29/2019 05:30:00,    11.70 ,    81.00 ,   100.00 
01/29/2019 05:40:00,    11.70 ,    82.00 ,   100.00 
01/29/2019 05:50:00,    11.70 ,    81.03 ,   100.00 
01/29/2019 06:00:00,    11.70 ,    81.51 ,   100.00 
01/29/2019 06:10:00,    11.70 ,    81.00 ,   100.00 
01/29/2019 06:20:00,    11.65 ,    81.00 ,   100.00 
01/29/2019 06:30:00,    11.70 ,    81.00 ,   100.00 
01/29/2019 06:40:00,    11.70 ,    81.00 ,   100.00 
01/29/2019 06:50:00,    12.12 ,    80.18 ,   100.00 
01/29/2019 07:00:00,    12.40 ,    79.20 ,   100.00 
01/29/2019 07:10:00,    12.37 ,    79.00 ,   100.00 
01/29/2019 07:20:00,    12.20 ,    79.75 ,   100.00 
01/29/2019 07:30:00,    12.01 ,    80.00 ,   100.00 
01/29/2019 07:40:00,    11.90 ,    80.00 ,   100.00 
01/29/2019 07:50:00,    12.01 ,    79.84 ,   100.00 
01/29/2019 08:00:00,    12.36 ,    79.00 ,   100.00 
01/29/2019 08:10:00,    12.28 ,    79.62 ,   100.00 
01/29/2019 08:20:00,    12.14 ,    80.00 ,   100.00 
01/29/2019 08:30:00,    12.04 ,    80.00 ,   100.00 
01/29/2019 08:40:00,    11.85 ,    80.00 ,   100.00 
01/29/2019 08:50:00,    11.75 ,    80.00 ,   100.00 
01/29/2019 09:00:00,    11.70 ,    80.49 ,   100.00 
01/29/2019 09:10:00,    11.70 ,    81.00 ,   100.00 
01/29/2019 09:20:00,    11.70 ,    81.00 ,   100.00 
01/29/2019 09:30:00,    11.70 ,    81.00 ,   100.00 
01/29/2019 09:40:00,    11.61 ,    81.00 ,   100.00 
01/29/2019 09:50:00,    11.69 ,    81.00 ,   100.00 
01/29/2019 10:00:00,    11.61 ,    81.00 ,   100.00 
01/29/2019 10:10:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 10:20:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 10:30:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 10:40:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 10:50:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 11:00:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 11:10:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 11:20:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 11:30:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 11:40:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 11:50:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 12:00:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 12:10:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 12:20:00,    11.60 ,    81.00 ,   100.00 
01/29/2019 12:30:00,    11.60 ,    81.00 ,   100.00 
